"转债代码","转债名称","交易日期","开盘价","最高价","最低价","最新价","涨跌幅","5日涨跌幅","正股名称","正股最高价","正股最低价","正股最新价","正股涨跌幅","正股5日涨跌幅","成交量(手)","成交额(万)","年化波动率","正股年化波动率","股息率","转股价值","转股溢价率","理论转股溢价率","修正转股溢价率","纯债价值","纯债溢价率","期权价值","理论价值","理论偏离度","双低","剩余规模(亿)","剩余市值(亿)","换手率","市净率","市盈率_ttm","市销率_ttm","正股流通市值(亿)","正股总市值（亿）","资产负债率","转债市占比","上市天数","转股截止日","剩余年限","到期收益率(税前)","强赎触发比例","外部评级","三方评级","企业类型","地域","一级行业","二级行业","三级行业","赎回状态"
"110087.SH","天业转债","2024-04-02","100.933","101.6","100.188","101.397","0.0036524527853665223","0.01640938255126878","新疆天业","4.26","4.11","4.25","0.02409638554216853","0.06516290750810816","32891","3330.9861","0.08515648693049585","0.2688792040899277","0.023529","62.50000000000001","0.6223519999999998","0.7307688367839182","-0.10841683678391845","100.40392918039049","0.009890756544251422","6.0506997146552886","106.45462889504579","-0.049879472716606754","163.63219999999998","29.99948","30.418572735599998","0.010950500961873276","0.8153","","0.6329","72.56287569","72.56287569","0.5604933448933134","0.4192029663426367","624","2028-06-22","4.227397260273973","0.024918692275829706","1.3","AA+","6","地方国有企业","新疆","基础化工","化学原料","氯碱","0/15 | 30"
"110089.SH","兴发转债","2024-04-02","106.8","108.002","106.737","107.473","0.005924747285660725","0.014087563703922612","兴发集团","20.09","18.76","19.72","0.03680336487907465","0.07818480081616164","62361","6711.3542","0.09185257353026124","0.3186720968704131","0.050712","65.73333333333333","0.6349847870182554","0.6515731822391068","-0.016588395220851315","101.90410125496267","0.05464842608350007","10.42674345673419","112.33084471169686","-0.0452006058423684","170.97147870182556","27.9980702242","30.090366012054464","0.02230399655926875","1.0677","15.7777","0.7741","217.38427762","217.56175762","0.40738398762400047","0.1383072390167541","520","2028-09-21","4.476712328767123","0.015147396781586983","1.3","AA+","6+","地方国有企业","湖北","基础化工","化学原料","磷化工","0/15 | 30"
"110090.SH","爱迪转债","2024-04-02","123.726","123.726","121.623","123.405","-0.0025944425585567865","-0.0036895899776637764","爱柯迪","19.55","18.85","19.3","-0.008731381612737454","-0.010256410156631035","21771","2676.1854","0.18965043487099137","0.3828343493431625","0.011732","103.98706896551725","0.1867340932642485","0.16771728644784398","0.019016806816404525","100.73298477183567","0.2250704203743925","37.80626503355505","138.53924980539074","-0.12263887042981025","142.07840932642486","15.69838","19.372585839","0.013814291092789617","2.9498","20.6447","3.1637","173.1639564","173.1639564","0.45224925450097503","0.11187423896835844","523","2028-09-22","4.47945205479452","-0.017273471537846814","1.3","AA","7-","民营企业","浙江","交运设备","汽车","汽车零部件","公告不强赎"
"110091.SH","合力转债","2024-04-02","149.988","151.99","147.379","151.865","0.014923278443113697","0.050365534340417906","安徽合力","21.31","20.68","21.2","0.00952380952380949","0.05577689287224663","122033","18256.5305","0.2727803051049162","0.3464282638939443","0.018354","151.42857142857144","0.0028820754716980534","0.031162630581807835","-0.02828055511010978","99.00122577384506","0.533970906046306","73.66598075732942","172.6672065311745","-0.13697828025663905","152.1532075471698","17.23132488","26.168351529012","0.06976568806697503","2.1675","12.6032","0.9233","161.31364524999998","161.31364524999998","0.5231572563460151","0.162220322332044","453","2028-12-12","4.701369863013698","-0.06309867851827425","1.3","AA+","5-","地方国有企业","安徽","机械设备","专用设备","工程机械","公告不强赎"
"110092.SH","三房转债","2024-04-02","94.147","94.94","93.915","94.565","0.005903627273694312","-0.00945866673916318","三房巷","2.05","2","2.05","0.02499999999999991","0.025000000272855427","25735","2429.8808","0.1144376412309639","0.26993551231599977","0.073171","67.88079470198674","0.3931039024390246","0.603777185401661","-0.21067328296263643","100.25963883533744","-0.05679891630858658","9.260115076590644","109.51975391192809","-0.1581425888217427","133.87539024390247","24.99981","23.6410703265","0.010278218229723178","1.3565","","0.3402","79.87509227999999","79.87509227999999","0.6087301881240995","0.2959754993913104","421","2029-01-05","4.767123287671233","0.04235460298219129","1.3","AA","7+","民营企业","江苏","基础化工","化学原料","其他化学原料","0/15 | 30"
"110093.SH","神马转债","2024-04-02","111.045","113.053","111.045","113.004","0.017934836460594683","0.04120443748719227","神马股份","7.39","7.13","7.39","0.027816411682892728","0.07883211711310145","26535","2970.0746","0.21975024391538692","0.2678899582363872","0.017591000000000002","89.57575757575758","0.2615466847090664","0.27965120503876406","-0.01810452032969767","97.85746685897017","0.15478157801548909","21.062250129621848","118.91971698859201","-0.05234962469109061","139.15866847090663","29.99975","33.90091749","0.008761044891708623","1.0141","62.545","0.5973","77.16482071","77.16482071","0.628031795596624","0.43933125455453415","349","2029-03-15","4.956164383561644","-0.003292337959147743","1.3","AAA","7","地方国有企业","河南","基础化工","合成纤维及树脂","其他纤维","0/15 | 30"
"110094.SH","众和转债","2024-04-02","127.184","127.922","126.299","127.005","-0.001399558117044064","0.017366646235870364","新疆众和","8.22","8.05","8.17","0.013647642679900596","0.04209183701900154","32926","4186.0071","0.3549289363200212","0.22312787903227013","0.042012","116.05113636363636","0.0943882496940025","0.10932099235730608","-0.014932742663303578","98.16780361366044","0.293754116164485","37.102516947857296","135.27032056151774","-0.06507870211029276","136.44382496940025","11.854780032","15.0561633796416","0.027802614746198672","1.1574","7.2031","1.7211","111.66860274","112.46968758","0.430559001401892","0.13386863343896202","233","2029-07-17","5.295890410958904","-0.01937053093986155","1.3","AA","7","民营企业","新疆","有色金属","基本金属","铝","0/15 | 30"
"110095.SH","双良转债","2024-04-02","103.498","103.68","102.95","103.226","-0.0019337497341094245","-0.014125399917751524","双良节能","7.79","7.62","7.75","0.0038860103626943143","-0.005134787938475771","14770","1525.838","0.253264392832044","0.35831519512205184","0.064516","64.96227996647109","0.5890144258064514","0.6696425218700577","-0.08062809606360632","98.06045715440298","0.05267712384272816","14.459256651154048","112.51971380555703","-0.0900326836800518","162.12744258064515","25.998872495700002","26.837596122411284","0.005685449594816048","2.1642","9.4831","0.5913","144.97624695","144.97624695","0.7586568406108612","0.18511719462338647","208","2029-08-07","5.353424657534247","0.020770451052780012","1.3","AA","6","民营企业","江苏","机械设备","通用设备","制冷空调设备","0/15 | 30"
"111000.SH","起帆转债","2024-04-02","118.5","118.741","116.459","118.162","0.0020862308762170656","-0.007217213703022418","起帆电缆","17.64","17.16","17.41","-0.008542141230068245","-0.010233086943274516","27248","3205.1918","0.1964030510571256","0.3011241913222686","0.006088","88.15189873417722","0.34043624353819646","0.2941402539457739","0.04629598959242254","103.95448398688531","0.13667054530237577","16.672155999376635","120.62663998626195","-0.02085814378786699","152.20562435381964","9.9925405525","11.807385767645052","0.027145651569909418","1.6592","17.2021","0.3118","71.88596208","72.79763673000001","0.6756462486887166","0.1621946301833616","1021","2027-05-23","3.1424657534246574","0.003671395929301151","1.3","AA-","7","民营企业","上海","电气设备","输变电设备","电线电缆","0/15 | 30"
"111001.SH","山玻转债","2024-04-02","108.041","108.288","107.447","107.776","-0.003918669131238506","0.0042957648160419915","山东玻纤","6.16","6.01","6.1","-0.0032679738562092497","0.01497504230609259","1167","125.905","0.06420625565176251","0.30395343516883944","0.043147000000000005","54.85611510791367","0.9647034754098358","0.9584100637623337","0.0062934116475020785","101.15974448194036","0.06540403548805718","4.015390583248643","105.17513506518901","0.024132134564383456","204.24634754098358","5.99925","6.46575168","0.001947260059328477","1.3879","18.5343","1.6297","36.60039681","37.26835901","0.42281638424992507","0.17349171929638982","849","2027-11-07","3.6027397260273974","0.029174192594351493","1.3","AA-","6-","地方国有企业","山东","基础化工","合成纤维及树脂","玻纤","0/15 | 30"
"111002.SH","特纸转债","2024-04-02","121.054","122.29","120.49","122.11","0.008723379648751806","0.027688941331907024","五洲特纸","14.94","14.23","14.85","0.03628750872295883","0.0879120882431752","16044","1950.0738","0.15823370891173436","0.34251619146971934","0.010685","102.13204951856946","0.19560902356902354","0.1791259885159114","0.016483035053112133","105.11086857704284","0.16172572497103244","30.366711761695857","135.4775803387387","-0.10947162671966848","141.67090235690236","6.61932","8.082851652","0.024126061988499797","2.8314","68.0704","0.9871","59.48293042","59.97877192000001","0.6752625311279016","0.13476187313039603","825","2027-12-07","3.684931506849315","-0.013390851047583353","1.3","AA","7+","民营企业","浙江","轻工制造","造纸印刷","造纸","0/15 | 30"
"111003.SH","聚合转债","2024-04-02","117.565","117.799","115.532","115.918","-0.01400927146684805","0.008991600411471623","聚合顺","10.7","10.43","10.61","-0.0028195488721806106","0.06633165913697403","12253","1426.8458","0.09510988412698022","0.3111499134764176","0.019886","74.66572836030963","0.5524927238454291","0.4746127924455712","0.07787993139985794","99.91567632929434","0.16015828805448362","12.751429358894624","112.66710568818897","0.028044775719137993","171.1672723845429","2.03738","2.3616901484","0.06041629978287629","1.9889","17.0201","0.5563","33.48147377","33.48147377","0.5889467746612449","0.07053722200592366","715","2028-03-06","3.9315068493150687","0.00901290835625249","1.3","AA-","7","民营企业","浙江","基础化工","化学制品","其他化学制品","0/15 | 30"
"111004.SH","明新转债","2024-04-02","109.833","110.1","108.316","109.016","-0.0066426716479111025","-0.002203917092512997","明新旭腾","17.55","16.91","17.31","-0.005743825387708346","0.012280702145783362","6492","708.0148","0.1977704221174924","0.4674840199314809","0.005777","70.91356001638673","0.5373082380127094","0.542188229421451","-0.004879991408741513","99.51340691188622","0.09549058145027445","19.928859657886164","119.44226656977239","-0.09563978287382024","162.74682380127095","6.72932","7.3360354912","0.009651191039755803","1.6397","33.2944","2.9669","28.066443689999996","28.13568369","0.444923929690554","0.2607377724326414","709","2028-03-29","3.9945205479452053","0.024797313685271032","1.3","AA-","8+","民营企业","浙江","纺织服装","服装家纺","服饰辅料","0/15 | 30"
"111005.SH","富春转债","2024-04-02","113.288","115","113.288","114.601","0.011589930089682898","0.027581259948852743","富春染织","14.2","13.89","14.19","0.01866475233309406","0.048005908751505455","16415","1873.7554","0.17727497978551307","0.3277932329407034","0.015856","89.52681388012618","0.2800745947850598","0.2801371999741965","-0.00006260518913669966","92.66537789260495","0.23671863867881116","23.121340800989678","115.78671869359462","-0.010346495175387771","142.60845947850598","5.69911","6.5312370511","0.02868913477400762","1.242","20.3516","0.8465","7.084438099999999","21.2517341","0.46467749588620616","0.30732725246642345","618","2028-06-22","4.227397260273973","-0.0031808694902175708","1.3","AA-","7-","民营企业","安徽","纺织服装","纺织","印染","0/15 | 30"
"111007.SH","永和转债","2024-04-02","132.964","136.404","132.541","135.853","0.021812219355712203","0.03694289894928948","永和股份","30.95","29.35","30.54","0.04019073569482279","0.02380154247506372","106291","14401.5623","0.26702650362825514","0.4297978414663406","0.005843","128.15778430549727","0.06004485592665354","0.07114972958419308","-0.011104873657539538","96.70738731219154","0.4047840994963321","60.0094544698429","156.71684178203444","-0.15357659957479353","141.85748559266537","7.8570830236","10.67408300005131","0.13492083863251553","4.7825","49.4198","2.6868","53.79469277","115.85922877","0.5909493784596873","0.09212976051516063","519","2028-10-10","4.528767123287671","-0.0275268792992736","1.3","AA-","7-","民营企业","浙江","基础化工","化学制品","其他化学制品","9/15 | 30"
"111008.SH","沿浦转债","2024-04-02","125.772","125.998","124.348","124.66","-0.008888676875129287","-0.0061943444738374875","上海沿浦","48.5","47","47.4","-0.016393442622950838","-0.04819277084824303","25909","3241.0608","0.22709081646860324","0.4804128215895726","0.002637","100.87252606937645","0.23581717299578075","0.18731148605592035","0.048505686939860404","86.64733853930944","0.43870547095275514","43.10687821200761","129.75421675131705","-0.040864886501821296","148.24171729957806","3.83861","4.7852112259999995","0.06773077816063788","3.319","41.5904","2.4971","37.92139925","37.92139925","0.5089341763399126","0.12618762283672852","492","2028-11-01","4.589041095890411","-0.010303367286875437","1.3","A+","8+","民营企业","上海","交运设备","汽车","汽车零部件","0/15 | 30"
"111009.SH","盛泰转债","2024-04-02","107","107.1","102.568","102.958","-0.01651589977743173","0.012728202930776034","盛泰集团","8.38","7.27","7.27","-0.060723514211886376","0.06911764796233033","112617","11746.0178","0.1358068675701258","0.4006111267285411","0.02806","67.94392523364486","0.5153378266850068","0.6024264474806703","-0.08708862079566349","100.80099034381362","0.021398695080566243","16.50407673985026","117.30506708366389","-0.13934873524800295","154.4917826685007","7.01166","7.2190649028","0.1627083002875368","1.5735","21.2436","0.7745","21.61536691","40.38930586","0.6117797989263472","0.1787370381611208","489","2028-11-06","4.602739726027397","0.024422865328040617","1.3","AA","7-","外资企业","浙江","纺织服装","服装家纺","服装","0/15 | 30"
"111010.SH","立昂转债","2024-04-02","107.35","107.456","106.35","106.708","-0.0059804378202141795","0.032851307783276384","立昂微","22.6","22.03","22.27","-0.010661928031985846","-0.010661927569693752","41009","4376.9866","0.16833149066117475","0.39834755202389727","0.018859","49.53291814946619","1.1542845442299057","1.1576233069925406","-0.003338762762634895","102.495995061798","0.0410943367656702","7.780138701377502","110.2761337631755","-0.033438296689803026","222.13645442299057","33.89698","36.1707894184","0.012100887678645566","1.917","65.0347","5.6913","150.73561451","150.73561451","0.4714953029412769","0.23996180024197522","483","2028-11-13","4.6219178082191785","0.020135061169144996","1.3","AA","6","民营企业","浙江","电子设备","半导体","半导体材料","0/15 | 30"
"111011.SH","冠盛转债","2024-04-02","136","145.594","136","142.981","0.051493245280521016","0.10077680581372639","冠盛股份","25.86","23.52","25.86","0.09995746490854951","0.2005571036582785","960001","136304.7079","0.23770157475636847","0.46434644071014003","0.018845","146.84838160136286","-0.02633588167053369","0.03666083071359613","-0.06299671238412982","95.21771350135869","0.5016218594448789","79.1053470232071","174.3230605245658","-0.2192043734801532","140.34741183294662","5.2543402897","7.512708289615958","1.8143218483326438","2.2764","15.4768","1.3832","43.542426150000004","43.98812325","0.5354194119380783","0.17078947076051848","422","2029-01-02","4.758904109589041","-0.037231158386310186","1.3","AA-","7-","中外合资经营企业","浙江","交运设备","汽车","汽车零部件","2/15 | 30"
"111012.SH","福新转债","2024-04-02","132.8","145.248","129.005","145.248","0.19999999999999996","0.215128876060235","福莱新材","15.05","15.05","15.05","0.10014619883040954","0.16938616991627686","2233906","304557.9541","0.31635674129442776","0.5350091764186793","0.012338","109.61398397669338","0.3250864053156144","0.13736701672014642","0.18771938859546797","87.01895402059287","0.6691535957284356","54.395704744246174","141.41465876483903","0.026391697201758046","177.75664053156143","2.77302","4.0277560895999995","7.561479576342616","2.2966","40.849","1.3447","8.20957438","28.65401316","0.5383400961839466","0.14056516506464814","421","2029-01-03","4.761643835616439","-0.03824008686622858","1.3","A+","8","民营企业","浙江","基础化工","化学制品","塑料制品","0/15 | 30"
"111013.SH","新港转债","2024-04-02","117.8","118.888","117.302","117.355","-0.0037522177984158356","0.035643687128847246","新中港","8.15","7.77","7.82","-0.015113350125944613","0.10608203745702749","75552","8923.2147","0.7175097176881438","0.4923241561896033","0.01918","86.60022148394242","0.35513510230179013","0.3107860829969784","0.04434901930481172","94.79655736852578","0.23796689729751774","35.15519273620223","129.951750104728","-0.10733884457183751","152.86851023017903","3.68786","4.327888103","0.20617942256442853","2.6002","21.0733","3.2769","7.9348421700000005","31.31828828","0.2804023409408955","0.1381904420927056","334","2029-03-07","4.934246575342466","0.004955099382506816","1.3","AA-","8+","民营企业","浙江","公用事业","电力","热电","0/15 | 30"
"111014.SH","李子转债","2024-04-02","109.139","109.3","107.87","109.155","0.0001466020396008183","0.008518658833690296","李子园","13.44","12.84","12.92","-0.041543026706231445","-0.005388760340761634","29878","3243.2203","0.48822245209383075","0.3669992378026346","0.017861000000000002","66.35850025680534","0.6449286764705882","0.6372811749333254","0.007647501537262791","100.67645703893787","0.08421574626710338","15.374465251813154","116.05092229075102","-0.06317550538913497","173.64786764705883","5.99966","6.5489288729999995","0.04952291226388466","2.7893","19.9877","3.6113","50.96063288","50.96063288","0.31724730614095853","0.1285095671480601","265","2029-06-19","5.219178082191781","0.013822550912342822","1.3","AA","8+","民营企业","浙江","食品饮料","饮料","软饮料","0/15 | 30"
"111015.SH","东亚转债","2024-04-02","121.29","126.8","120.5","124.146","0.03057370312876162","0.08066748517186295","东亚药业","22.83","21.07","22.55","0.05521759475900789","0.10865290121296045","110697","13780.1767","0.5331799793453466","0.38122517624519986","0.01286","90.3807615230461","0.37358878048780464","0.2717776802231618","0.10181110026464285","92.372380162415","0.34397316364175734","31.08526062535481","123.4576407877698","0.005544755467193463","161.50487804878045","6.89977046","8.565789035271601","0.16087457493124058","1.3663","19.8707","1.9267","25.6168","25.6168","0.39359917641254966","0.33438169620216424","245","2029-07-05","5.263013698630137","-0.006698866780295448","1.3","AA-","8","民营企业","浙江","医药生物","化学制药","化学原料药","0/15 | 30"
"111016.SH","神通转债","2024-04-02","121.402","121.8","119.424","119.9","-0.012372119075468202","-0.0026534906149913162","神通科技","10.9","10.49","10.67","-0.02110091743119269","0.018129771461586452","28632","3439.765","0.967838473409616","0.5820660008408577","0.002995","92.38095238095238","0.2978865979381444","0.2531607189404501","0.04472587899769431","92.13029245457268","0.30141777265192027","46.921046946136514","139.0513394007092","-0.15972760134036013","149.68865979381445","5.76924","6.91731876","0.04972685399277451","3.0403","146.9003","3.053","44.95650585","45.40069795","0.43950647130833387","0.15236150703273493","232","2029-07-24","5.315068493150685","-1.184417229550478e-16","1.3","AA-","8","民营企业","浙江","交运设备","汽车","汽车零部件","0/15 | 30"
"111017.SH","蓝天转债","2024-04-02","135.762","136.205","134.444","135.557","-0.0020392537950735257","0.008961467243185695","蓝天燃气","13.78","13.35","13.51","-0.012426900584795342","-0.008804108449765313","35332","4790.3672","0.3732151133727914","0.24296061406049846","0.052868000000000005","133.36623889437314","0.01642665433012591","0.05914597876429134","-0.04271932443416543","98.10233083185737","0.38179183767140157","52.96493310556626","151.06726393742363","-0.11441876064993806","137.19966543301257","8.69668","11.7889585076","0.04063435456925045","2.4824","15.4379","1.8922","33.54310923","93.60155429","0.34137681903701594","0.12594831995070283","208","2029-08-14","5.372602739726028","-0.030532663174242282","1.3","AA","7","民营企业","河南","化石能源","石油天然气","石油天然气贸易","12/15 | 30"
"111018.SH","华康转债","2024-04-02","113.335","113.99","113.335","113.571","0.0020823223187895756","0.01123685550113307","华康股份","20.29","19.98","20.23","0.012512512512512508","0.03850102683626888","4917","558.2765","0.4276334733020606","0.30299194231471577","0.028881","89.27625772285967","0.27212993573900146","0.2826384014490216","-0.01050846571002012","88.82306944780792","0.2786205284960779","25.80034359465604","114.62341304246397","-0.009266564901814434","140.78399357390015","13.0302","14.798528442","0.0037725136130126583","1.6532","13.9834","1.7885","46.21697248","47.46111748","0.4031452400752929","0.3118032028688761","79","2029-12-24","5.734246575342466","0.009649576425128578","1.3","AA-","7-","民营企业","浙江","食品饮料","食品","调味品","未到转股期"
"113021.SH","中信转债","2024-04-02","115.3","115.699","115.034","115.153","-0.0012835968465146896","-0.0021403812818151513","中信银行","6.32","6.22","6.27","0.0031999999999998696","0.004807692369041883","82393","9496.041","0.09258531616638552","0.2853459200315412","0.046563","102.78688524590164","0.12030829346092498","0.17501262293385253","-0.054704329472927554","108.67176354883956","0.05964048285871093","13.500948121253803","122.17271167009336","-0.06095986791567176","127.18382934609251","134.05738","154.37109479140003","0.006151437231712256","0.5342","4.9861","1.6229","2408.34514536","3341.45676402","0.9188427176452342","0.04619874075691498","1842","2025-03-03","0.9205479452054794","-0.03923060620562317","1.3","AAA","2","中央国有企业","北京","金融","银行","股份制与城商行","0/15 | 30"
"113024.SH","核建转债","2024-04-02","106.96","106.98","106.8","106.907","0.0001964710064930042","0.002917557884164035","中国核建","7.26","7.18","7.23","0","0.015449438330921605","24802","2651.4011","0.09978847677392791","0.2491072741732878","0.010931","78.58695652173914","0.36036569847856126","0.4129752695867568","-0.05260957110819553","104.35979714093673","0.02440789392895515","2.323286104630545","106.68308324556727","0.0020945004015894275","142.9435698478561","29.953760064","32.02266627162048","0.00827976370708943","1.1908","11.5577","0.2172","211.30730674","218.22451192","0.8222496877485596","0.14674183935560742","1804","2025-04-07","1.0164383561643835","-0.001004027991911578","1.3","AAA","4+","中央国有企业","上海","建筑","建筑施工","专业工程","0/15 | 30"
